0,1,2,3
21.0,7.0,32.0,0.1469133807369101
21.0,8.0,28.0,0.1469133807369101
21.0,8.0,27.0,0.1469133807369101
21.0,7.0,31.0,0.1469133807369101
21.0,8.0,30.0,0.1469133807369101
21.0,7.0,41.0,0.1469133807369101
19.0,4.0,23.0,0.1466386554621848
19.0,4.0,24.0,0.1466386554621848
19.0,4.0,28.0,0.1466386554621848
28.0,9.0,14.0,0.1457229045464339
16.0,3.0,32.0,0.1453781512605041
18.0,3.0,10.0,0.1447478991596638
21.0,3.0,8.0,0.1447478991596638
19.0,2.0,15.0,0.1447478991596638
14.0,3.0,12.0,0.1447478991596638
15.0,5.0,8.0,0.1447478991596638
17.0,3.0,16.0,0.1447478991596638
17.0,3.0,14.0,0.1447478991596638
21.0,2.0,15.0,0.1447478991596638
17.0,3.0,15.0,0.1447478991596638
18.0,2.0,18.0,0.1447478991596638
20.0,2.0,15.0,0.1447478991596638
18.0,3.0,14.0,0.1447478991596638
18.0,3.0,13.0,0.1447478991596638
20.0,2.0,16.0,0.1447478991596638
18.0,3.0,15.0,0.1447478991596638
17.0,2.0,19.0,0.1447478991596638
22.0,2.0,13.0,0.1447478991596638
23.0,10.0,14.0,0.1445324283559577
22.0,9.0,15.0,0.1445324283559577
22.0,6.0,26.0,0.1439722042663219
24.0,2.0,32.0,0.1436274509803921
24.0,2.0,24.0,0.1436274509803921
24.0,2.0,20.0,0.1436274509803921
24.0,2.0,22.0,0.1436274509803921
24.0,2.0,26.0,0.1436274509803921
24.0,2.0,25.0,0.1436274509803921
24.0,2.0,31.0,0.1436274509803921
27.0,8.0,26.0,0.1427817280758457
22.0,10.0,12.0,0.1427817280758457
16.0,3.0,24.0,0.1424369747899159
26.0,1.0,25.0,0.1423561732385261
26.0,1.0,27.0,0.1423561732385261
26.0,1.0,26.0,0.1423561732385261
26.0,1.0,22.0,0.1423561732385261
26.0,1.0,31.0,0.1423561732385261
27.0,9.0,14.0,0.141521223874165
28.0,9.0,15.0,0.141521223874165
24.0,3.0,27.0,0.1406862745098039
24.0,3.0,26.0,0.1406862745098039
13.0,3.0,11.0,0.1405462184873949
18.0,2.0,13.0,0.1405462184873949
17.0,3.0,10.0,0.1405462184873949
20.0,2.0,14.0,0.1405462184873949
17.0,3.0,8.0,0.1405462184873949
17.0,2.0,14.0,0.1405462184873949
14.0,3.0,10.0,0.1405462184873949
17.0,2.0,13.0,0.1405462184873949
19.0,2.0,14.0,0.1405462184873949
21.0,2.0,13.0,0.1405462184873949
14.0,3.0,8.0,0.1405462184873949
38.0,4.0,8.0,0.1403307476836888
37.0,4.0,8.0,0.1403307476836888
35.0,4.0,8.0,0.1403307476836888
23.0,9.0,20.0,0.1403307476836888
22.0,7.0,26.0,0.140126050420168
22.0,7.0,25.0,0.140126050420168
22.0,7.0,16.0,0.140126050420168
28.0,11.0,8.0,0.1398405516052575
19.0,4.0,19.0,0.1394957983193277
19.0,4.0,15.0,0.1394957983193277
40.0,4.0,21.0,0.1394257703081232
40.0,4.0,29.0,0.1394257703081232
40.0,4.0,31.0,0.1394257703081232
40.0,4.0,20.0,0.1394257703081232
40.0,4.0,30.0,0.1394257703081232
40.0,4.0,26.0,0.1394257703081232
47.0,39.0,3.0,0.1387147166558931
23.0,9.0,8.0,0.1385800474035768
27.0,8.0,27.0,0.1385800474035768
27.0,8.0,28.0,0.1385800474035768
27.0,9.0,12.0,0.1385800474035768
27.0,8.0,25.0,0.1385800474035768
16.0,2.0,27.0,0.138235294117647
16.0,3.0,26.0,0.138235294117647
16.0,3.0,29.0,0.138235294117647
16.0,2.0,24.0,0.138235294117647
29.0,1.0,31.0,0.1381544925662572
27.0,1.0,28.0,0.1381544925662572
30.0,1.0,25.0,0.1381544925662572
30.0,1.0,32.0,0.1381544925662572
30.0,1.0,30.0,0.1381544925662572
28.0,1.0,28.0,0.1381544925662572
29.0,1.0,26.0,0.1381544925662572
31.0,1.0,26.0,0.1381544925662572
30.0,1.0,29.0,0.1381544925662572
30.0,1.0,28.0,0.1381544925662572
27.0,1.0,32.0,0.1381544925662572
30.0,1.0,21.0,0.1381544925662572
27.0,1.0,23.0,0.1381544925662572
29.0,1.0,22.0,0.1381544925662572
28.0,1.0,21.0,0.1381544925662572
30.0,1.0,27.0,0.1381544925662572
31.0,1.0,28.0,0.1381544925662572
31.0,1.0,22.0,0.1381544925662572
31.0,1.0,24.0,0.1381544925662572
18.0,1.0,27.0,0.137879767291532
24.0,1.0,16.0,0.137879767291532
19.0,1.0,21.0,0.137879767291532
24.0,1.0,17.0,0.137879767291532
21.0,1.0,19.0,0.137879767291532
18.0,1.0,28.0,0.137879767291532
20.0,1.0,24.0,0.137879767291532
22.0,1.0,22.0,0.137879767291532
20.0,1.0,21.0,0.137879767291532
18.0,1.0,32.0,0.137879767291532
20.0,1.0,30.0,0.137879767291532
20.0,1.0,19.0,0.137879767291532
23.0,1.0,20.0,0.137879767291532
23.0,1.0,22.0,0.137879767291532
18.0,1.0,24.0,0.137879767291532
21.0,1.0,22.0,0.137879767291532
27.0,9.0,16.0,0.1373195432018961
21.0,6.0,10.0,0.1371848739495798
22.0,6.0,10.0,0.1371848739495798
36.0,4.0,24.0,0.1371148459383753
37.0,4.0,30.0,0.1371148459383753
35.0,4.0,23.0,0.1371148459383753
37.0,4.0,28.0,0.1371148459383753
37.0,4.0,31.0,0.1371148459383753
36.0,4.0,13.0,0.136484593837535
36.0,4.0,12.0,0.136484593837535
35.0,4.0,13.0,0.136484593837535
36.0,4.0,10.0,0.136484593837535
37.0,4.0,11.0,0.136484593837535
13.0,3.0,8.0,0.136344537815126
11.0,3.0,8.0,0.136344537815126
13.0,3.0,9.0,0.136344537815126
13.0,3.0,10.0,0.136344537815126
24.0,2.0,14.0,0.1361290670114199
40.0,4.0,9.0,0.1361290670114199
21.0,8.0,25.0,0.1359243697478991
21.0,6.0,24.0,0.1355688429217841
22.0,6.0,23.0,0.1355688429217841
19.0,4.0,13.0,0.1352941176470588
19.0,4.0,14.0,0.1352941176470588
22.0,9.0,27.0,0.1350086188321482
22.0,9.0,26.0,0.1350086188321482
33.0,3.0,30.0,0.1344483947425123
33.0,3.0,24.0,0.1344483947425123
33.0,3.0,28.0,0.1344483947425123
33.0,3.0,46.0,0.1344483947425123
33.0,3.0,34.0,0.1344483947425123
28.0,9.0,24.0,0.1343783667313079
22.0,10.0,8.0,0.1343783667313079
27.0,8.0,24.0,0.1343783667313079
33.0,1.0,23.0,0.1339528118939883
32.0,1.0,25.0,0.1339528118939883
33.0,1.0,25.0,0.1339528118939883
33.0,1.0,31.0,0.1339528118939883
32.0,1.0,28.0,0.1339528118939883
33.0,1.0,24.0,0.1339528118939883
17.0,1.0,25.0,0.1336780866192631
17.0,1.0,22.0,0.1336780866192631
24.0,1.0,11.0,0.1336780866192631
17.0,1.0,27.0,0.1336780866192631
33.0,33.0,6.0,0.133462615815557
19.0,7.0,28.0,0.1332579185520362
20.0,6.0,30.0,0.1332579185520362
19.0,7.0,29.0,0.1332579185520362
20.0,6.0,28.0,0.1332579185520362
21.0,6.0,17.0,0.1329831932773109
21.0,8.0,16.0,0.1329831932773109
21.0,6.0,16.0,0.1329831932773109
21.0,7.0,14.0,0.1329831932773109
22.0,7.0,13.0,0.1329831932773109
23.0,6.0,8.0,0.1329831932773109
22.0,7.0,15.0,0.1329831932773109
21.0,7.0,15.0,0.1329831932773109
21.0,6.0,18.0,0.1329831932773109
36.0,4.0,30.0,0.1329131652661064
35.0,4.0,28.0,0.1329131652661064
36.0,4.0,29.0,0.1329131652661064
38.0,4.0,23.0,0.1329131652661064
38.0,4.0,28.0,0.1329131652661064
36.0,4.0,32.0,0.1329131652661064
38.0,4.0,24.0,0.1329131652661064
35.0,4.0,31.0,0.1329131652661064
36.0,4.0,27.0,0.1329131652661064
38.0,4.0,26.0,0.1329131652661064
38.0,4.0,27.0,0.1329131652661064
14.0,3.0,26.0,0.1322829131652661
40.0,4.0,15.0,0.1322829131652661
15.0,3.0,23.0,0.1322829131652661
39.0,4.0,11.0,0.1322829131652661
15.0,3.0,26.0,0.1322829131652661
40.0,4.0,18.0,0.1322829131652661
40.0,4.0,14.0,0.1322829131652661
15.0,3.0,25.0,0.1322829131652661
14.0,3.0,25.0,0.1322829131652661
39.0,4.0,10.0,0.1322829131652661
15.0,3.0,31.0,0.1322829131652661
15.0,3.0,46.0,0.1322829131652661
25.0,8.0,28.0,0.13206744236156
25.0,8.0,30.0,0.13206744236156
24.0,2.0,10.0,0.131927386339151
24.0,2.0,11.0,0.131927386339151
27.0,8.0,11.0,0.1317927170868347
21.0,7.0,25.0,0.1317226890756302
18.0,4.0,31.0,0.1317226890756302
26.0,1.0,18.0,0.1313671622495152
18.0,4.0,8.0,0.1310924369747899
16.0,3.0,17.0,0.1310924369747899
17.0,4.0,11.0,0.1310924369747899
18.0,4.0,9.0,0.1310924369747899
25.0,1.0,21.0,0.1310116354234001
25.0,1.0,26.0,0.1310116354234001
25.0,1.0,32.0,0.1310116354234001
21.0,1.0,18.0,0.1307369101486748
22.0,1.0,14.0,0.1307369101486748
18.0,1.0,16.0,0.1307369101486748
22.0,1.0,15.0,0.1307369101486748
18.0,1.0,18.0,0.1307369101486748
18.0,1.0,17.0,0.1307369101486748
21.0,1.0,14.0,0.1307369101486748
22.0,5.0,8.0,0.130532212885154
34.0,3.0,30.0,0.1302467140702434
34.0,3.0,31.0,0.1302467140702434
28.0,9.0,21.0,0.130176686059039
27.0,9.0,29.0,0.130176686059039
28.0,9.0,28.0,0.130176686059039
27.0,9.0,31.0,0.130176686059039
28.0,9.0,22.0,0.130176686059039
28.0,9.0,32.0,0.130176686059039
27.0,9.0,28.0,0.130176686059039
28.0,9.0,19.0,0.130176686059039
28.0,9.0,29.0,0.130176686059039
27.0,9.0,30.0,0.130176686059039
22.0,6.0,11.0,0.1300420168067227
21.0,6.0,11.0,0.1300420168067227
22.0,7.0,10.0,0.1300420168067227
36.0,1.0,32.0,0.1297511312217194
36.0,1.0,24.0,0.1297511312217194
35.0,1.0,24.0,0.1297511312217194
36.0,1.0,26.0,0.1297511312217194
35.0,1.0,22.0,0.1297511312217194
36.0,1.0,28.0,0.1297511312217194
35.0,1.0,29.0,0.1297511312217194
36.0,1.0,22.0,0.1297511312217194
34.0,1.0,32.0,0.1297511312217194
35.0,1.0,30.0,0.1297511312217194
34.0,1.0,24.0,0.1297511312217194
36.0,1.0,23.0,0.1297511312217194
35.0,1.0,20.0,0.1297511312217194
36.0,1.0,46.0,0.1297511312217194
23.0,10.0,30.0,0.1296164619694031
24.0,1.0,8.0,0.1294764059469942
24.0,3.0,16.0,0.1293417366946778
37.0,4.0,9.0,0.1293417366946778
36.0,4.0,9.0,0.1293417366946778
38.0,4.0,9.0,0.1293417366946778
24.0,3.0,17.0,0.1293417366946778
36.0,4.0,8.0,0.1293417366946778
23.0,5.0,9.0,0.128781512605042
21.0,8.0,20.0,0.128781512605042
21.0,7.0,21.0,0.128781512605042
22.0,7.0,18.0,0.128781512605042
38.0,4.0,21.0,0.1287114845938375
37.0,2.0,21.0,0.1286306830424477
38.0,2.0,32.0,0.1286306830424477
38.0,2.0,29.0,0.1286306830424477
38.0,2.0,21.0,0.1286306830424477
38.0,2.0,23.0,0.1286306830424477
37.0,2.0,31.0,0.1286306830424477
37.0,2.0,32.0,0.1286306830424477
37.0,2.0,26.0,0.1286306830424477
17.0,24.0,2.0,0.1285714285714285
13.0,3.0,32.0,0.1280812324929972
13.0,3.0,47.0,0.1280812324929972
25.0,8.0,24.0,0.1278657616892911
22.0,9.0,24.0,0.1278657616892911
25.0,8.0,25.0,0.1278657616892911
22.0,9.0,22.0,0.1278657616892911
22.0,9.0,16.0,0.1278657616892911
22.0,9.0,29.0,0.1278657616892911
22.0,8.0,28.0,0.1273055375996552
20.0,7.0,31.0,0.1273055375996552
22.0,8.0,31.0,0.1273055375996552
22.0,8.0,30.0,0.1273055375996552
20.0,7.0,30.0,0.1273055375996552
22.0,8.0,29.0,0.1273055375996552
27.0,1.0,20.0,0.1271654815772463
30.0,1.0,16.0,0.1271654815772463
31.0,1.0,19.0,0.1271654815772463
30.0,1.0,19.0,0.1271654815772463
30.0,1.0,20.0,0.1271654815772463
28.0,1.0,17.0,0.1271654815772463
16.0,2.0,21.0,0.126890756302521
16.0,2.0,18.0,0.126890756302521
16.0,3.0,12.0,0.126890756302521
16.0,3.0,14.0,0.126890756302521
16.0,2.0,20.0,0.126890756302521
16.0,3.0,13.0,0.126890756302521
20.0,1.0,14.0,0.1265352294764059
21.0,1.0,13.0,0.1265352294764059
22.0,1.0,12.0,0.1265352294764059
20.0,1.0,9.0,0.1265352294764059
22.0,1.0,9.0,0.1265352294764059
19.0,1.0,10.0,0.1265352294764059
19.0,1.0,12.0,0.1265352294764059
23.0,1.0,10.0,0.1265352294764059
23.0,1.0,12.0,0.1265352294764059
38.0,3.0,27.0,0.1260450333979745
38.0,3.0,28.0,0.1260450333979745
37.0,3.0,30.0,0.1260450333979745
37.0,3.0,32.0,0.1260450333979745
37.0,3.0,28.0,0.1260450333979745
35.0,3.0,24.0,0.1260450333979745
35.0,3.0,31.0,0.1260450333979745
37.0,3.0,22.0,0.1260450333979745
35.0,3.0,27.0,0.1260450333979745
35.0,3.0,26.0,0.1260450333979745
37.0,3.0,29.0,0.1260450333979745
35.0,3.0,32.0,0.1260450333979745
38.0,3.0,31.0,0.1260450333979745
35.0,3.0,29.0,0.1260450333979745
35.0,3.0,28.0,0.1260450333979745
27.0,9.0,32.0,0.1259750053867701
27.0,9.0,17.0,0.1259750053867701
27.0,9.0,18.0,0.1259750053867701
22.0,8.0,10.0,0.1258403361344537
22.0,7.0,11.0,0.1258403361344537
21.0,6.0,15.0,0.1258403361344537
21.0,8.0,11.0,0.1258403361344537
21.0,8.0,10.0,0.1258403361344537
35.0,4.0,19.0,0.1257703081232493
36.0,4.0,19.0,0.1257703081232493
35.0,4.0,15.0,0.1257703081232493
35.0,4.0,16.0,0.1257703081232493
37.0,4.0,18.0,0.1257703081232493
22.0,14.0,43.0,0.1254147812971342
24.0,3.0,12.0,0.1251400560224089
39.0,4.0,9.0,0.1251400560224089
15.0,3.0,17.0,0.1251400560224089
40.0,4.0,11.0,0.1251400560224089
40.0,4.0,13.0,0.1251400560224089
24.0,3.0,11.0,0.1251400560224089
40.0,4.0,16.0,0.1251400560224089
22.0,10.0,13.0,0.1249245852187028
26.0,8.0,30.0,0.1249245852187028
18.0,4.0,24.0,0.1245798319327731
18.0,4.0,20.0,0.1245798319327731
23.0,5.0,8.0,0.1245798319327731
18.0,4.0,22.0,0.1245798319327731
22.0,7.0,24.0,0.1245798319327731
26.0,1.0,14.0,0.124224305106658
24.0,11.0,3.0,0.1241542770954535
25.0,8.0,33.0,0.1236640810170222
24.0,9.0,45.0,0.1236640810170222
24.0,9.0,30.0,0.1236640810170221
24.0,9.0,27.0,0.1236640810170221
13.0,22.0,10.0,0.1236640810170221
33.0,3.0,21.0,0.1234593837535014
48.0,6.0,9.0,0.1233085541909071
28.0,3.0,25.0,0.1231038569273863
21.0,9.0,28.0,0.1231038569273863
28.0,3.0,26.0,0.1231038569273863
23.0,8.0,27.0,0.1231038569273863
19.0,9.0,31.0,0.1231038569273863
20.0,8.0,31.0,0.1231038569273863
27.0,3.0,32.0,0.1231038569273863
23.0,6.0,30.0,0.1231038569273863
28.0,3.0,28.0,0.1231038569273863
27.0,3.0,31.0,0.1231038569273863
20.0,7.0,32.0,0.1231038569273863
21.0,9.0,29.0,0.1231038569273863
19.0,8.0,30.0,0.1231038569273863
20.0,8.0,27.0,0.1231038569273863
27.0,3.0,27.0,0.1231038569273863
27.0,3.0,37.0,0.1231038569273863
33.0,1.0,16.0,0.1229638009049773
32.0,1.0,18.0,0.1229638009049773
32.0,1.0,15.0,0.1229638009049773
11.0,4.0,8.0,0.1226890756302521
12.0,4.0,8.0,0.1226890756302521
10.0,4.0,8.0,0.1226890756302521
11.0,3.0,12.0,0.1226890756302521
16.0,2.0,11.0,0.1226890756302521
16.0,2.0,12.0,0.1226890756302521
11.0,3.0,11.0,0.1226890756302521
23.0,10.0,15.0,0.122473604826546
23.0,10.0,17.0,0.122473604826546
23.0,10.0,20.0,0.122473604826546
23.0,1.0,8.0,0.122333548804137
17.0,1.0,11.0,0.122333548804137
19.0,7.0,30.0,0.1219133807369101
25.0,9.0,15.0,0.1219133807369101
20.0,6.0,24.0,0.1219133807369101
19.0,7.0,33.0,0.1219133807369101
39.0,4.0,15.0,0.1215686274509803
39.0,4.0,31.0,0.1215686274509803
39.0,4.0,27.0,0.1215686274509803
39.0,4.0,29.0,0.1215686274509803
39.0,4.0,24.0,0.1215686274509803
40.0,2.0,27.0,0.1214878258995906
40.0,2.0,29.0,0.1214878258995906
39.0,2.0,27.0,0.1214878258995906
39.0,2.0,32.0,0.1214878258995906
35.0,2.0,23.0,0.1214878258995906
39.0,2.0,29.0,0.1214878258995906
35.0,2.0,27.0,0.1214878258995906
35.0,2.0,30.0,0.1214878258995906
39.0,2.0,24.0,0.1214878258995906
35.0,2.0,29.0,0.1214878258995906
40.0,2.0,32.0,0.1214878258995906
35.0,2.0,24.0,0.1214878258995906
26.0,8.0,15.0,0.121078431372549
14.0,3.0,15.0,0.12093837535014
15.0,3.0,14.0,0.12093837535014
14.0,3.0,16.0,0.12093837535014
24.0,3.0,8.0,0.12093837535014
46.0,27.0,3.0,0.1208575737987502
26.0,8.0,25.0,0.1207229045464339
22.0,10.0,14.0,0.1207229045464339
22.0,9.0,18.0,0.1207229045464339
22.0,9.0,20.0,0.1207229045464339
22.0,9.0,17.0,0.1207229045464339
22.0,9.0,19.0,0.1207229045464339
22.0,9.0,14.0,0.1207229045464339
43.0,23.0,1.0,0.1202380952380952
25.0,3.0,30.0,0.1201626804567981
31.0,9.0,13.0,0.1201626804567981
33.0,7.0,10.0,0.1201626804567981
31.0,8.0,28.0,0.1201626804567981
25.0,3.0,27.0,0.1201626804567981
31.0,1.0,13.0,0.1200226244343891
25.0,1.0,17.0,0.1200226244343891
28.0,1.0,13.0,0.1200226244343891
29.0,1.0,15.0,0.1200226244343891
27.0,1.0,14.0,0.1200226244343891
30.0,1.0,14.0,0.1200226244343891
30.0,1.0,13.0,0.1200226244343891
27.0,1.0,13.0,0.1200226244343891
18.0,10.0,10.0,0.1198879551820728
44.0,7.0,37.0,0.1194624003447532
34.0,3.0,22.0,0.1192577030812324
34.0,3.0,23.0,0.1192577030812324
22.0,4.0,8.0,0.119187675070028
25.0,9.0,13.0,0.1189722042663219
25.0,10.0,12.0,0.1189722042663219
33.0,2.0,29.0,0.1189021762551174
32.0,2.0,22.0,0.1189021762551174
33.0,2.0,24.0,0.1189021762551174
19.0,9.0,27.0,0.1189021762551174
32.0,2.0,18.0,0.1189021762551174
33.0,2.0,30.0,0.1189021762551174
31.0,2.0,17.0,0.1189021762551174
33.0,2.0,16.0,0.1189021762551174
23.0,7.0,32.0,0.1189021762551174
32.0,2.0,31.0,0.1189021762551174
32.0,2.0,16.0,0.1189021762551174
33.0,2.0,35.0,0.1189021762551174
34.0,1.0,17.0,0.1187621202327084
36.0,1.0,19.0,0.1187621202327084
35.0,1.0,16.0,0.1187621202327084
36.0,1.0,15.0,0.1187621202327084
36.0,4.0,14.0,0.1186274509803921
35.0,4.0,14.0,0.1186274509803921
38.0,4.0,13.0,0.1186274509803921
37.0,4.0,14.0,0.1186274509803921
11.0,3.0,10.0,0.1184873949579832
16.0,2.0,10.0,0.1184873949579832
36.0,18.0,40.0,0.118271924154277
21.0,18.0,45.0,0.118271924154277
20.0,14.0,15.0,0.118271924154277
17.0,1.0,10.0,0.1181318681318681
17.0,1.0,9.0,0.1181318681318681
22.0,4.0,30.0,0.1180672268907563
22.0,5.0,32.0,0.1180672268907563
22.0,5.0,31.0,0.1180672268907563
22.0,4.0,29.0,0.1180672268907563
22.0,4.0,32.0,0.1180672268907563
18.0,7.0,20.0,0.1180672268907563
19.0,7.0,24.0,0.1177117000646412
20.0,6.0,25.0,0.1177117000646412
25.0,9.0,29.0,0.1177117000646412
25.0,9.0,26.0,0.1177117000646412
25.0,9.0,25.0,0.1177117000646412
25.0,10.0,31.0,0.1177117000646412
25.0,10.0,30.0,0.1177117000646412
25.0,10.0,27.0,0.1177117000646412
19.0,7.0,27.0,0.1177117000646412
25.0,9.0,32.0,0.1177117000646412
37.0,2.0,16.0,0.1176416720534367
38.0,2.0,17.0,0.1176416720534367
37.0,2.0,17.0,0.1176416720534367
37.0,2.0,18.0,0.1176416720534367
18.0,4.0,13.0,0.1174369747899159
18.0,4.0,17.0,0.1174369747899159
31.0,9.0,11.0,0.1172215039862098
31.0,10.0,9.0,0.1172215039862098
31.0,9.0,9.0,0.1172215039862098
28.0,8.0,14.0,0.1168767507002801
34.0,4.0,12.0,0.1168767507002801
34.0,4.0,13.0,0.1168767507002801
13.0,3.0,14.0,0.1167366946778711
13.0,3.0,15.0,0.1167366946778711
13.0,3.0,16.0,0.1167366946778711
46.0,26.0,3.0,0.1166558931264813
28.0,8.0,27.0,0.116521223874165
33.0,3.0,19.0,0.1163165266106442
21.0,9.0,17.0,0.1159609997845292
23.0,6.0,24.0,0.1159609997845292
32.0,8.0,26.0,0.1159609997845291
33.0,7.0,22.0,0.1159609997845291
34.0,7.0,26.0,0.1159609997845291
33.0,7.0,23.0,0.1159609997845291
31.0,8.0,29.0,0.1159609997845291
33.0,7.0,11.0,0.1159609997845291
28.0,1.0,11.0,0.1158209437621202
31.0,1.0,12.0,0.1158209437621202
30.0,1.0,12.0,0.1158209437621202
31.0,1.0,10.0,0.1158209437621202
29.0,1.0,12.0,0.1158209437621202
33.0,1.0,14.0,0.1158209437621202
31.0,1.0,11.0,0.1158209437621202
27.0,1.0,11.0,0.1158209437621202
32.0,1.0,11.0,0.1158209437621202
30.0,1.0,10.0,0.1158209437621202
17.0,10.0,10.0,0.1156862745098039
18.0,7.0,30.0,0.115126050420168
22.0,5.0,17.0,0.115126050420168
22.0,5.0,16.0,0.115126050420168
20.0,5.0,21.0,0.115126050420168
22.0,5.0,25.0,0.115126050420168
22.0,5.0,24.0,0.115126050420168
21.0,5.0,23.0,0.115126050420168
37.0,3.0,16.0,0.1150560224089635
