0,1,2
6,46,0.059903961584633854
5,46,0.056962785114045615
42,46,0.04981992797118847
44,46,0.0485594237695078
43,46,0.04561824729891956
8,47,0.12407424508264842
9,47,0.12407424508264842
12,47,0.10456644196139996
2,47,0.10072028811524611
22,47,0.09934897035737371
1,47,0.0965186074429772
7,47,0.09550281651121985
23,47,0.0951472896851048
3,47,0.08847539015606243
10,47,0.08835995936836273
11,47,0.08835995936836273
17,47,0.08835995936836273
20,47,0.08835995936836273
21,47,0.08835995936836273
30,47,0.08835995936836273
31,47,0.08835995936836273
32,47,0.08835995936836273
33,47,0.08835995936836273
34,47,0.08835995936836273
13,47,0.08415827869609381
14,47,0.08415827869609381
24,47,0.08415827869609381
25,47,0.08415827869609381
26,47,0.08415827869609381
35,47,0.08415827869609381
36,47,0.08415827869609381
28,47,0.08121710222550559
29,47,0.08121710222550559
27,47,0.0770154215532367
37,47,0.07316926770708283
38,47,0.07316926770708283
39,47,0.06896758703481391
44,47,0.06896758703481391
15,47,0.0679517961030566
16,47,0.0679517961030566
40,47,0.06602641056422569
43,47,0.06602641056422569
47,47,0.06602641056422569
6,47,0.06410564225690275
45,47,0.06182472989195679
46,47,0.06182472989195679
4,47,0.06116446578631452
18,47,0.06080893896019946
19,47,0.06080893896019946
5,47,0.056962785114045615
41,47,0.056607258287930555
42,47,0.04561824729891956
8,48,0.12407424508264842
9,48,0.12407424508264842
12,48,0.10456644196139996
2,48,0.10072028811524611
1,48,0.0965186074429772
22,48,0.0951472896851048
23,48,0.0951472896851048
3,48,0.08847539015606243
7,48,0.08835995936836273
10,48,0.08835995936836273
11,48,0.08835995936836273
17,48,0.08835995936836273
20,48,0.08835995936836273
21,48,0.08835995936836273
26,48,0.08835995936836273
28,48,0.08835995936836273
29,48,0.08835995936836273
30,48,0.08835995936836273
31,48,0.08835995936836273
32,48,0.08835995936836273
33,48,0.08835995936836273
13,48,0.08415827869609381
14,48,0.08415827869609381
24,48,0.08415827869609381
25,48,0.08415827869609381
34,48,0.08415827869609381
35,48,0.08415827869609381
36,48,0.08415827869609381
27,48,0.08121710222550559
43,48,0.0770154215532367
37,48,0.07316926770708283
38,48,0.07316926770708283
39,48,0.06896758703481391
44,48,0.06896758703481391
45,48,0.06896758703481391
15,48,0.0679517961030566
16,48,0.0679517961030566
18,48,0.0679517961030566
40,48,0.06602641056422569
42,48,0.06602641056422569
46,48,0.06602641056422569
47,48,0.06602641056422569
48,48,0.06602641056422569
6,48,0.06410564225690275
4,48,0.06116446578631452
19,48,0.06080893896019946
5,48,0.056962785114045615
41,48,0.056607258287930555
8,49,0.12407424508264842
9,49,0.12407424508264842
1,49,0.10750761843198818
12,49,0.10456644196139996
2,49,0.10072028811524611
21,49,0.0951472896851048
22,49,0.0951472896851048
23,49,0.0951472896851048
3,49,0.08847539015606243
7,49,0.08835995936836273
10,49,0.08835995936836273
17,49,0.08835995936836273
20,49,0.08835995936836273
24,49,0.08835995936836273
25,49,0.08835995936836273
26,49,0.08835995936836273
27,49,0.08835995936836273
28,49,0.08835995936836273
29,49,0.08835995936836273
30,49,0.08835995936836273
31,49,0.08835995936836273
32,49,0.08835995936836273
33,49,0.08835995936836273
11,49,0.08415827869609381
13,49,0.08415827869609381
14,49,0.08415827869609381
34,49,0.08415827869609381
35,49,0.08415827869609381
36,49,0.07316926770708283
37,49,0.07316926770708283
38,49,0.07316926770708283
39,49,0.06896758703481391
44,49,0.06896758703481391
15,49,0.0679517961030566
16,49,0.0679517961030566
18,49,0.0679517961030566
42,49,0.06602641056422569
45,49,0.06602641056422569
6,49,0.06410564225690275
43,49,0.06182472989195679
46,49,0.06182472989195679
47,49,0.06182472989195679
48,49,0.06182472989195679
49,49,0.06182472989195679
4,49,0.06116446578631452
19,49,0.06080893896019946
5,49,0.056962785114045615
40,49,0.04561824729891956
41,49,0.04561824729891956
